url,title,abstract,body,lang_hint,author,journal,published_at,doi,quality_type
https://example.org/cat_light_39/?utm_campaign=science,Photorecepteurs félins: rôles et distribution rétinienne,Les mécanismes d'adaptation lumineuse chez le chat impliquent des ajustements pupillaires rapides et une modulation de la sensibilité rétinienne sur plusieurs échelles temporelles.,"La phototransduction féline s'adapte rapidement aux transitions clair-obscur. Nous observons une modulation du rythme circadien sous éclairage LED, notamment en présence de spectres bleus (≈470 nm). Contexte: L'éclairage artificiel moderne peut perturber les rythmes biologiques naturels des félins. Méthodologie: Dix chats ont été exposés à trois conditions lumineuses: lumière naturelle, LED blanc chaud (3000K), et LED blanc froid (6500K). Des prélèvements sanguins horaires ont quantifié la mélatonine. Observations: L'exposition aux LED froides retarde la sécrétion de mélatonine de 90 minutes en moyenne. Les enregistrements comportementaux montrent un décalage significatif des pics d'activité (p<0.001). Implications: Les propriétaires devraient privilégier un éclairage chaud le soir pour respecter le cycle naturel.",fr,G. Thomas,Recherche en Physiologie,2020-02-05,10.1234/cats.3001.39,normal
http://example.com/cat_light_84/,Cats and Natural Light,Prolonged	blue-light	exposure alters sleep architecture in <small>cats.</small> Polysomnographic recordings reveal significant disruptions in REM sleep <em>patterns.</em>,"The feline retina contains an exceptional proportion of photoreceptors adapted for night vision. Rods represent 96% of photoreceptors, compared to 95% in humans, but with much higher absolute density. Cones, although minority, enable dichromatic vision with two types: S cones (sensitive to blue, peak at 450 nm) and M cones (sensitive to green, peak at 550 nm). The absence of L cones explains limited red perception. Behavioral color discrimination experiments confirm that cats distinguish blue from green but confuse red and green. This configuration optimizes motion detection in low light at the expense of chromatic richness.",en,S. Lee,Life Sciences Review,2021-06-09,,normal
https://testsite.net/random_107/?utm_medium=referral,Épisétmologie des sciences,"Chimie organique des polymères : synthèse, propriétés mécaniques et applications dans l'industrie moderne.",L'évolution des espèces selon Darwin reste observable dans les populations contemporaines. La sélection naturelle agit sur les variations génétiques favorisant la survie et la reproduction. Les pinsons de Darwin aux Galapagos montrent une adaptation rapide du bec en réponse aux ressources alimentaires disponibles. Les bactéries développent une résistance aux antibiotiques par mutations et transferts de gènes. La spéciation sympatrique se produit quand des populations d'une même espèce divergent en l'absence de barrières géographiques. Ces mécanismes démontrent la dynamique continue de l'évolution.,,X. King,Behavioral Ecology,2024-08-14,,off_topic
https://example.org/cat_light_147/?utm_source=newsletter&utm_medium=referral&utm_campaign=science,Influence de la lumière lunaire sur le comportement nocturne des chats,"Cette étude explore la façon dont les chats réagissent aux variations de lumière dans leur environnement, en analysant leurs préférences comportementales et leurs adaptations physiologiques.","Le	tapetum lucidum, structure multicouche située dans le fond de l'œil, fonctionne comme un miroir biologique. Composé de cellules contenant des cristaux de <em>riboflavine</em> et de zinc, <em>il</em> réfléchit sélectivement les longueurs d'onde entre 450 et 550 nm. Mesures spectrophotométriques: l'efficacité de réflexion atteint 90% dans <small>le</small> pic de sensibilité des bâtonnets. Cette adaptation double effectivement la probabilité qu'un photon soit capté. Effet secondaire: la diffusion lumineuse réduit légèrement l'acuité visuelle. Les chats voient donc moins net que les humains en plein <strong>jour</strong> (acuité: 20/100 vs 20/20), mais cette perte est négligeable dans leur niche écologique crépusculaire. Variations individuelles: la couleur du reflet (vert, jaune, orange) dépend de la composition exacte du tapetum et peut servir d'identification.",fr,N. Lefèvre,Recherche en Physiologie,2019-01-08,,normal
https://www.www.example.com/cat_light_1009?utm_source=search&utm_medium=social&article_id=1009,Mécanismes de vision scotopique chez les félins,"Le tapetum lucidum, structure réflective située derrière la rétine féline, augmente la sensibilité lumineuse d'un facteur six. Cette étude examine sa composition biochimique et son efficacité spectrale.","Le tapetum lucidum, structure multicouche située dans le fond de l'œil, fonctionne comme un miroir biologique. Composé de cellules contenant des cristaux de riboflavine et de zinc, il réfléchit sélectivement les longueurs d'onde entre 450 et 550 nm. Mesures spectrophotométriques: l'efficacité de réflexion atteint 90% dans le pic de sensibilité des bâtonnets. Cette adaptation double effectivement la probabilité qu'un photon soit capté. Effet secondaire: la diffusion lumineuse réduit légèrement l'acuité visuelle. Les chats voient donc moins net que les humains en plein jour (acuité: 20/100 vs 20/20), mais cette perte est négligeable dans leur niche écologique crépusculaire. Variations individuelles: la couleur du reflet (vert, jaune, orange) dépend de la composition exacte du tapetum et peut servir d'identification.",fr,J. Lefebvre,Revue Vétérinaire Moderne,2018-04-25,,exact_duplicate
https://www.example.com/cat_light_2032?utm_campaign=testA,Mécanismes de vision scotopique hcez les félins,L’adaptation des photorécepteurs félins aux environnements nocturnes <mark>représente</mark> un modèle évolutif fascinant. Nous caractérisons la idstribution spatiale des cônes et <b>bâtonnets</b> dans la rétine centrale et périphérique.,"La rétine féline <kbd>contient</kbd> une proportion exceptionnelle de photorécepteurs adaptés à la vision nocturne. Les bâtonnets représentent 96% des photorécepteurs, contre 95% chez l'humain, mais avec une densité absolue bien supérieure. Les cônes, bien que minoritaires, permettent une <u>vision</u> dichromatique avec deux types: cônes S (sensibles au bleu, pic à 450 nm) et cônes M (sensibles au vert, pic à 550 nm). L'absence de cônes <u>L</u> <small>explique</small> la perception limitée des rouges. Des expériences comportementales de discrimination colorée confirment que les chats distinguent le <var>bleu</var> du vert mais confondent rouge et vert. Cette configuration optimise la détection de mouvements en faible luminosité au détriment de la richesse chromatique.",fr,S. André,Recherche en Ophtalmologie,2025-08-22,10.1234/cats.2106.97,near_duplicate
https://spam-site.net/fake_5254?utm_source=email&utm_medium=social,Buy Now! Amazing Cat Light Vision Supplement - 50% Off!,Revolutionary product! Transform your cat's vision overnight. Click here to order!,This amazing supplement contains special ingredients that enhance feline night vision. Results guaranteed! Limited time offer. Call now!,fr,B. Miller,Vision Nocturne,2018-05-07,,low_quality_spam
https://example.com/random_53/?utm_campaign=academic,Paléoclimatologie et ères glaciaires,"Landscape photography techniques for capturing dramatic natural scenery in various lighting conditions, including composition rules and post-processing methods.",L'évolution des espèces selon Darwin reste observable dans les populations contemporaines. La sélection naturelle agit sur les variations génétiques favorisant la survie et la reproduction. Les pinsons de Darwin aux Galapagos montrent une adaptation rapide du bec en réponse aux ressources alimentaires disponibles. Les bactéries développent une résistance aux antibiotiques par mutations et transferts de gènes. La spéciation sympatrique se produit quand des populations d'une même espèce divergent en l'absence de barrières géographiques. Ces mécanismes démontrent la dynamique continue de l'évolution.,,U. Simon,Adaptation Environnementale,2024-12-30,,off_topic
https://www.example.com/random_69/?utm_source=social,Recette du meilleur guacamole,The sociology of social networks examines how digital platforms reshape human interactions and community formation in the digital age.,"La chimie organique des polymères explore la synthèse, les propriétés mécaniques et les applications industrielles. Les polymères thermoplastiques comme le polyéthylène sont produits par polymérisation radicalaire ou ionique. Les élastomères comme le caoutchouc naturel possèdent des propriétés élastiques dues à leur structure amorphe. Les polymères conducteurs comme le polyacétylène trouvent des applications en électronique organique. La dégradation des plastiques pose des défis environnementaux, stimulant la recherche en polymères biodégradables.",,R. Lewis,Behavioral Physiology,2022-03-19,,off_topic
https://www.example.com/cat_light_56?utm_source=search&utm_medium=referral&utm_campaign=testA&article_id=56,Effet de la lumière bleue sur l'activité nocturne féline,"Les zones de repos préférées par les chats <i>domestiques</i> sont significativement corrélées avec l'exposition solaire directe, suggérant <sub>une</sub> thermorégulation comportementale <u>associée</u> à la lumière.","Les yeux du chat, riches en bâtonnets, permettent une sensibilité accrue en faible lumière. Le tapetum lucidum réfléchit la lumière non absorbée. Les mesures actimétriques indiquent une augmentation de l'activité crépusculaire sous éclairage ambiant réduit. Introduction: La vision féline représente une adaptation remarquable aux environnements nocturnes. Matériel et méthodes: Nous avons suivi 25 chats domestiques (Felis catus) pendant 12 semaines avec des colliers actimétriques et des caméras infrarouges. Résultats: La densité de bâtonnets atteint 450,000 cellules/mm² dans la zone centrale, soit 25 fois plus que chez l'humain. Le tapetum lucidum augmente la sensibilité d'un facteur 6 par réflexion des photons. Discussion: Ces adaptations expliquent pourquoi les chats sont particulièrement actifs au crépuscule et à l'aube.",fr,W. Lefebvre,Recherche en Ophtalmologie,2023-02-13,,normal
